,OUTSTANDING_BALANCE_0,OUTSTANDING_BALANCE_1000,OUTSTANDING_BALANCE_10000,OUTSTANDING_INVENTORY_0,OUTSTANDING_INVENTORY_1000,OUTSTANDING_INVENTORY_10000
2017-05-01 15:14:21.900,,,,,,
2017-05-01 15:16:01.900,,,,,,
2017-05-01 15:16:02.900,,,,,,
2017-05-01 15:16:03.900,,,,,,
2017-05-01 15:16:04.900,,,,,,
2017-05-01 15:16:05.900,,,,,,
2017-05-01 15:16:06.900,,,,,,
2017-05-01 15:16:07.900,,,,,,
2017-05-01 15:16:08.900,,,,,,
2017-05-01 15:16:09.900,,,,,,
2017-05-01 15:20:30.900,,,,,,
2017-05-01 15:20:31.900,,,,,,
2017-05-01 15:20:32.900,,,,,,
2017-05-01 15:20:33.900,,,,,,
2017-05-01 15:20:34.900,,,,,,
2017-05-01 15:20:35.900,,,,,,
2017-05-01 15:20:36.900,,,,,,
2017-05-01 15:20:37.900,,,,,,
2017-05-01 15:20:38.900,,,,,,
2017-05-01 15:27:08.900,,,9928.844558472509,,,0
2017-05-01 15:27:09.900,,,19857.689116945017,,,-143.35611548473156
2017-05-01 15:27:10.900,,,,,,
2017-05-01 15:27:11.900,,,,,,
2017-05-01 15:30:55.900,,,,,,
2017-05-01 15:30:56.900,,,,,,
2017-05-01 15:30:57.900,,,,,,
2017-05-01 15:30:58.900,,,,,,
2017-05-01 15:30:59.900,,,,,,
2017-05-01 15:31:00.900,,,,,,
2017-05-01 15:31:01.900,,,,,,
2017-05-01 15:31:02.900,,,,,,
2017-05-01 15:31:03.900,,,,,,
2017-05-01 15:31:35.900,,,,,,
2017-05-01 15:31:36.900,,,,,,
2017-05-01 15:31:37.900,,,,,,
2017-05-01 15:31:38.900,,,,,,
2017-05-01 15:31:39.900,,,,,,
2017-05-01 15:31:40.900,,,,,,
2017-05-01 15:31:41.900,,,,,,
2017-05-01 15:37:57.900,,,,,,
2017-05-01 15:37:58.900,,,,,,
2017-05-01 15:37:59.900,,,,,,
2017-05-01 15:38:00.900,,,,,,
2017-05-01 15:38:01.900,,,,,,
2017-05-01 15:38:02.900,,,,,,
2017-05-01 15:38:03.900,,,,,,
2017-05-01 15:38:04.900,,,,,,
2017-05-01 15:38:05.900,,,,,,
2017-05-01 15:40:47.900,,,,,,
2017-05-01 15:40:48.900,,,,,,
2017-05-01 15:40:49.900,,,,,,
2017-05-01 15:40:50.900,,,,,,
2017-05-01 15:40:51.900,,,,,,
2017-05-01 15:40:52.900,,,,,,
2017-05-01 15:40:53.900,,,,,,
2017-05-01 15:40:54.900,,,,,,
2017-05-01 15:40:55.900,,,,,,
2017-05-01 15:42:26.900,,,9910.208263459494,,,0
2017-05-01 15:42:27.900,,,0,,,142.81896906556412
2017-05-01 15:42:28.900,,,,,,
2017-05-01 15:42:29.900,,,,,,
2017-05-01 15:48:29.900,,,9921.63378098474,,,0
2017-05-01 15:50:23.900,,,0,,,143.0454697373809
2017-05-01 15:50:24.900,,,,,,
2017-05-01 15:50:25.900,,,,,,
2017-05-01 15:50:26.900,,,,,,
2017-05-01 15:50:27.900,,,,,,
2017-05-01 15:50:28.900,,,,,,
2017-05-01 15:50:29.900,,,,,,
2017-05-01 15:50:30.900,,,,,,
2017-05-01 15:50:31.900,,,,,,
